issue_width,4,decode_width,8,fp_alu_count,1,D1_cache_size,128,D1_cache_linesize,32,bpred,bimod,ruu_size,16,lsq_size,16,sim_elapsed_time,28,sim_cycle,27793595,sim_IPC,1.3576,sim_exec_BW,1.5584,ruu_full,0.6289,lsq_full,0.0000,avg_sim_slip,13.5442,dl1.miss_rate,0.0001,ul2.miss_rate,0.1879,total_power_cycle_cc1,620885864.5780
issue_width,4,decode_width,16,fp_alu_count,1,D1_cache_size,128,D1_cache_linesize,32,bpred,bimod,ruu_size,16,lsq_size,16,sim_elapsed_time,28,sim_cycle,27793595,sim_IPC,1.3576,sim_exec_BW,1.5584,ruu_full,0.6289,lsq_full,0.0000,avg_sim_slip,13.5442,dl1.miss_rate,0.0001,ul2.miss_rate,0.1879,total_power_cycle_cc1,653103780.5967
issue_width,8,decode_width,1,fp_alu_count,1,D1_cache_size,128,D1_cache_linesize,32,bpred,bimod,ruu_size,16,lsq_size,16,sim_elapsed_time,30,sim_cycle,45872312,sim_IPC,0.8225,sim_exec_BW,0.8440,ruu_full,0.1026,lsq_full,0.0000,avg_sim_slip,9.5382,dl1.miss_rate,0.0001,ul2.miss_rate,0.1882,total_power_cycle_cc1,1751647641.0624
issue_width,8,decode_width,2,fp_alu_count,1,D1_cache_size,128,D1_cache_linesize,32,bpred,bimod,ruu_size,16,lsq_size,16,sim_elapsed_time,26,sim_cycle,30913243,sim_IPC,1.2206,sim_exec_BW,1.3107,ruu_full,0.2421,lsq_full,0.0000,avg_sim_slip,11.1142,dl1.miss_rate,0.0001,ul2.miss_rate,0.1882,total_power_cycle_cc1,1099220238.7151
issue_width,8,decode_width,4,fp_alu_count,1,D1_cache_size,128,D1_cache_linesize,32,bpred,bimod,ruu_size,16,lsq_size,16,sim_elapsed_time,27,sim_cycle,26941165,sim_IPC,1.4005,sim_exec_BW,1.5802,ruu_full,0.6081,lsq_full,0.0000,avg_sim_slip,13.3225,dl1.miss_rate,0.0001,ul2.miss_rate,0.1878,total_power_cycle_cc1,903931431.2813
issue_width,8,decode_width,8,fp_alu_count,1,D1_cache_size,128,D1_cache_linesize,32,bpred,bimod,ruu_size,16,lsq_size,16,sim_elapsed_time,27,sim_cycle,26941129,sim_IPC,1.4005,sim_exec_BW,1.5802,ruu_full,0.6081,lsq_full,0.0000,avg_sim_slip,13.3225,dl1.miss_rate,0.0001,ul2.miss_rate,0.1879,total_power_cycle_cc1,915383210.9662
issue_width,8,decode_width,16,fp_alu_count,1,D1_cache_size,128,D1_cache_linesize,32,bpred,bimod,ruu_size,16,lsq_size,16,sim_elapsed_time,28,sim_cycle,26941129,sim_IPC,1.4005,sim_exec_BW,1.5802,ruu_full,0.6081,lsq_full,0.0000,avg_sim_slip,13.3225,dl1.miss_rate,0.0001,ul2.miss_rate,0.1879,total_power_cycle_cc1,945158315.9626
issue_width,16,decode_width,1,fp_alu_count,1,D1_cache_size,128,D1_cache_linesize,32,bpred,bimod,ruu_size,16,lsq_size,16,sim_elapsed_time,30,sim_cycle,45872884,sim_IPC,0.8225,sim_exec_BW,0.8440,ruu_full,0.1026,lsq_full,0.0000,avg_sim_slip,9.5382,dl1.miss_rate,0.0001,ul2.miss_rate,0.1889,total_power_cycle_cc1,3484853034.8738
issue_width,16,decode_width,2,fp_alu_count,1,D1_cache_size,128,D1_cache_linesize,32,bpred,bimod,ruu_size,16,lsq_size,16,sim_elapsed_time,26,sim_cycle,30913303,sim_IPC,1.2206,sim_exec_BW,1.3107,ruu_full,0.2421,lsq_full,0.0000,avg_sim_slip,11.1142,dl1.miss_rate,0.0001,ul2.miss_rate,0.1883,total_power_cycle_cc1,2147427049.7148
issue_width,16,decode_width,4,fp_alu_count,1,D1_cache_size,128,D1_cache_linesize,32,bpred,bimod,ruu_size,16,lsq_size,16,sim_elapsed_time,27,sim_cycle,26941131,sim_IPC,1.4005,sim_exec_BW,1.5802,ruu_full,0.6080,lsq_full,0.0000,avg_sim_slip,13.3225,dl1.miss_rate,0.0001,ul2.miss_rate,0.1880,total_power_cycle_cc1,1740851778.4291
issue_width,16,decode_width,8,fp_alu_count,1,D1_cache_size,128,D1_cache_linesize,32,bpred,bimod,ruu_size,16,lsq_size,16,sim_elapsed_time,28,sim_cycle,26941164,sim_IPC,1.4005,sim_exec_BW,1.5802,ruu_full,0.6081,lsq_full,0.0000,avg_sim_slip,13.3225,dl1.miss_rate,0.0001,ul2.miss_rate,0.1878,total_power_cycle_cc1,1751908679.1507
issue_width,16,decode_width,16,fp_alu_count,1,D1_cache_size,128,D1_cache_linesize,32,bpred,bimod,ruu_size,16,lsq_size,16,sim_elapsed_time,27,sim_cycle,26941113,sim_IPC,1.4005,sim_exec_BW,1.5802,ruu_full,0.6080,lsq_full,0.0000,avg_sim_slip,13.3225,dl1.miss_rate,0.0001,ul2.miss_rate,0.1878,total_power_cycle_cc1,1780549044.9378
